CASCADEUR_SKELETON_V1,120,271
9,pelvis,6.112976551055908,1.621942465135362e-05,-1.6939878463745117,-1.938579998750356e-07,-0.02936398983001709,4.055095530475228e-07,0.9995688796043396
9,root,0.0,0.0,0.0,-2.1139658201718703e-07,-5.7790373375610216e-08,1.0658141036401503e-14,1.0
9,spine_01,-1.4737136363983154,3.6088746128370985e-05,-1.8550693988800049,-5.668939095926362e-08,0.008233534172177315,8.052398747793177e-09,0.9999661445617676
9,spine_02,-11.003471374511719,-3.939163661925704e-07,-1.322031021118164,-1.7404158825229388e-07,0.04770734906196594,1.8729444661857997e-07,0.9988613724708557
9,thigh_l,19.110322952270508,-1.3210960626602173,-0.09439953416585922,-0.004597201012074947,-0.10174033790826797,-0.029459772631525993,0.9943640828132629
9,thigh_r,19.110185623168945,1.3212214708328247,-0.09440246224403381,0.004597241058945656,-0.10173942148685455,0.02946094237267971,0.9943641424179077
9,upperarm_l,14.374683380126953,-123.85585021972656,36.961971282958984,-0.13264015316963196,0.2823987901210785,0.9313390254974365,0.187790185213089
9,upperarm_r,-55.068748474121094,131.31704711914062,62.07350540161133,0.06194020435214043,0.4123307466506958,-0.7862548232078552,0.4560154378414154
10,calf_l,-1.1981326341629028,0.11003181338310242,0.07144738733768463,0.0027584717608988285,0.11005060374736786,-0.0409504659473896,0.9930782914161682
10,calf_r,-1.1981717348098755,-0.110120490193367,0.07152377814054489,-0.002760750474408269,0.11005011200904846,0.04094955697655678,0.9930782914161682
10,clavicle_l,-25.799095153808594,2.1814069747924805,0.9480226635932922,0.0071337572298944,0.09844670444726944,-0.0030381721444427967,0.9951121211051941
10,clavicle_r,-25.796794891357422,-2.1819727420806885,0.9475919604301453,-0.007135986816138029,0.0984388068318367,0.003037970047444105,0.9951128959655762
10,foot_l,1.4035022258758545,-0.08956317603588104,-0.023924998939037323,-0.0007850668043829501,7.538442150689662e-05,-0.0459105521440506,0.9989452362060547
10,foot_r,1.4035165309906006,0.08950198441743851,-0.023823650553822517,0.0007821207400411367,7.498815830331296e-05,0.04591149464249611,0.9989452362060547
10,hand_l,102.70040130615234,-23.80182647705078,212.78575134277344,0.8985283970832825,-0.09739992767572403,-0.3843131363391876,0.18831729888916016
10,hand_r,101.30570983886719,65.46941375732422,217.49302673339844,-0.8874645829200745,-0.18384967744350433,0.405030757188797,0.12064873427152634
10,head,0.047976523637771606,0.7066832184791565,-2.0613551139831543,0.002489088336005807,0.015622179955244064,-3.879374708048999e-05,0.9998748898506165
10,lowerarm_l,64.43043518066406,-15.538620948791504,-5.4930267333984375,-0.2061970829963684,-0.19653324782848358,0.9531635642051697,0.10166964679956436
10,lowerarm_r,89.36294555664062,42.91622543334961,10.584941864013672,0.35040244460105896,-0.21747593581676483,-0.8607640862464905,0.29834145307540894
10,neck,-19.36720848083496,1.3226943016052246,-0.2792835235595703,0.004279259126633406,0.0756089985370636,-0.001569311018101871,0.9971272349357605
10,pelvis,6.112976551055908,1.621942465135362e-05,-1.6939878463745117,-1.938579998750356e-07,-0.02936398983001709,4.055095530475228e-07,0.9995688796043396
10,root,0.0,0.0,0.0,-2.1139658201718703e-07,-5.7790373375610216e-08,1.0658141036401503e-14,1.0
10,spine_01,-1.4737136363983154,3.6088746128370985e-05,-1.8550693988800049,-5.668939095926362e-08,0.008233534172177315,8.052398747793177e-09,0.9999661445617676
10,spine_02,-11.003471374511719,-3.939163661925704e-07,-1.322031021118164,-1.7404158825229388e-07,0.04770734906196594,1.8729444661857997e-07,0.9988613724708557
10,thigh_l,19.110322952270508,-1.3210960626602173,-0.09439953416585922,-0.004597201012074947,-0.10174033790826797,-0.029459772631525993,0.9943640828132629
10,thigh_r,19.110185623168945,1.3212214708328247,-0.09440246224403381,0.004597241058945656,-0.10173942148685455,0.02946094237267971,0.9943641424179077
10,upperarm_l,14.374683380126953,-123.85585021972656,36.961971282958984,-0.13264015316963196,0.2823987901210785,0.9313390254974365,0.187790185213089
10,upperarm_r,-55.068748474121094,131.31704711914062,62.07350540161133,0.06194020435214043,0.4123307466506958,-0.7862548232078552,0.4560154378414154
11,calf_l,-1.1981326341629028,0.11003181338310242,0.07144738733768463,0.0027584717608988285,0.11005060374736786,-0.0409504659473896,0.9930782914161682
11,calf_r,-1.1981717348098755,-0.110120490193367,0.07152377814054489,-0.002760750474408269,0.11005011200904846,0.04094955697655678,0.9930782914161682
11,clavicle_l,-25.799095153808594,2.1814069747924805,0.9480226635932922,0.0071337572298944,0.09844670444726944,-0.0030381721444427967,0.9951121211051941
11,clavicle_r,-25.796794891357422,-2.1819727420806885,0.9475919604301453,-0.007135986816138029,0.0984388068318367,0.003037970047444105,0.9951128959655762
11,foot_l,1.4035022258758545,-0.08956317603588104,-0.023924998939037323,-0.0007850668043829501,7.538442150689662e-05,-0.0459105521440506,0.9989452362060547
11,foot_r,1.4035165309906006,0.08950198441743851,-0.023823650553822517,0.0007821207400411367,7.498815830331296e-05,0.04591149464249611,0.9989452362060547
11,hand_l,102.70040130615234,-23.80182647705078,212.78575134277344,0.8985283970832825,-0.09739992767572403,-0.3843131363391876,0.18831729888916016
11,hand_r,101.30570983886719,65.46941375732422,217.49302673339844,-0.8874645829200745,-0.18384967744350433,0.405030757188797,0.12064873427152634
11,head,0.047976523637771606,0.7066832184791565,-2.0613551139831543,0.002489088336005807,0.015622179955244064,-3.879374708048999e-05,0.9998748898506165
11,lowerarm_l,64.43043518066406,-15.538620948791504,-5.4930267333984375,-0.2061970829963684,-0.19653324782848358,0.9531635642051697,0.10166964679956436
11,lowerarm_r,89.36294555664062,42.91622543334961,10.584941864013672,0.35040244460105896,-0.21747593581676483,-0.8607640862464905,0.29834145307540894
11,neck,-19.36720848083496,1.3226943016052246,-0.2792835235595703,0.004279259126633406,0.0756089985370636,-0.001569311018101871,0.9971272349357605
11,pelvis,6.112976551055908,1.621942465135362e-05,-1.6939878463745117,-1.938579998750356e-07,-0.02936398983001709,4.055095530475228e-07,0.9995688796043396
11,root,0.0,0.0,0.0,-2.1139658201718703e-07,-5.7790373375610216e-08,1.0658141036401503e-14,1.0
11,spine_01,-1.4737136363983154,3.6088746128370985e-05,-1.8550693988800049,-5.668939095926362e-08,0.008233534172177315,8.052398747793177e-09,0.9999661445617676
11,spine_02,-11.003471374511719,-3.939163661925704e-07,-1.322031021118164,-1.7404158825229388e-07,0.04770734906196594,1.8729444661857997e-07,0.9988613724708557
11,thigh_l,19.110322952270508,-1.3210960626602173,-0.09439953416585922,-0.004597201012074947,-0.10174033790826797,-0.029459772631525993,0.9943640828132629
11,thigh_r,19.110185623168945,1.3212214708328247,-0.09440246224403381,0.004597241058945656,-0.10173942148685455,0.02946094237267971,0.9943641424179077
11,upperarm_l,14.374683380126953,-123.85585021972656,36.961971282958984,-0.13264015316963196,0.2823987901210785,0.9313390254974365,0.187790185213089
11,upperarm_r,-55.068748474121094,131.31704711914062,62.07350540161133,0.06194020435214043,0.4123307466506958,-0.7862548232078552,0.4560154378414154
12,calf_l,-1.1981326341629028,0.11003181338310242,0.07144738733768463,0.0027584717608988285,0.11005060374736786,-0.0409504659473896,0.9930782914161682
12,calf_r,-1.1981717348098755,-0.110120490193367,0.07152377814054489,-0.002760750474408269,0.11005011200904846,0.04094955697655678,0.9930782914161682
12,clavicle_l,-25.799095153808594,2.1814069747924805,0.9480226635932922,0.0071337572298944,0.09844670444726944,-0.0030381721444427967,0.9951121211051941
12,clavicle_r,-25.796794891357422,-2.1819727420806885,0.9475919604301453,-0.007135986816138029,0.0984388068318367,0.003037970047444105,0.9951128959655762
12,foot_l,1.4035022258758545,-0.08956317603588104,-0.023924998939037323,-0.0007850668043829501,7.538442150689662e-05,-0.0459105521440506,0.9989452362060547
12,foot_r,1.4035165309906006,0.08950198441743851,-0.023823650553822517,0.0007821207400411367,7.498815830331296e-05,0.04591149464249611,0.9989452362060547
12,hand_l,102.70040130615234,-23.80182647705078,212.78575134277344,0.8985283970832825,-0.09739992767572403,-0.3843131363391876,0.18831729888916016
12,hand_r,101.30570983886719,65.46941375732422,217.49302673339844,-0.8874645829200745,-0.18384967744350433,0.405030757188797,0.12064873427152634
12,head,0.047976523637771606,0.7066832184791565,-2.0613551139831543,0.002489088336005807,0.015622179955244064,-3.879374708048999e-05,0.9998748898506165
12,lowerarm_l,64.43043518066406,-15.538620948791504,-5.4930267333984375,-0.2061970829963684,-0.19653324782848358,0.9531635642051697,0.10166964679956436
12,lowerarm_r,89.36294555664062,42.91622543334961,10.584941864013672,0.35040244460105896,-0.21747593581676483,-0.8607640862464905,0.29834145307540894
12,neck,-19.36720848083496,1.3226943016052246,-0.2792835235595703,0.004279259126633406,0.0756089985370636,-0.001569311018101871,0.9971272349357605
12,pelvis,6.112976551055908,1.621942465135362e-05,-1.6939878463745117,-1.938579998750356e-07,-0.02936398983001709,4.055095530475228e-07,0.9995688796043396
12,root,0.0,0.0,0.0,-2.1139658201718703e-07,-5.7790373375610216e-08,1.0658141036401503e-14,1.0
12,spine_01,-1.4737136363983154,3.6088746128370985e-05,-1.8550693988800049,-5.668939095926362e-08,0.008233534172177315,8.052398747793177e-09,0.9999661445617676
12,spine_02,-11.003471374511719,-3.939163661925704e-07,-1.322031021118164,-1.7404158825229388e-07,0.04770734906196594,1.8729444661857997e-07,0.9988613724708557
12,thigh_l,19.110322952270508,-1.3210960626602173,-0.09439953416585922,-0.004597201012074947,-0.10174033790826797,-0.029459772631525993,0.9943640828132629
12,thigh_r,19.110185623168945,1.3212214708328247,-0.09440246224403381,0.004597241058945656,-0.10173942148685455,0.02946094237267971,0.9943641424179077
12,upperarm_l,14.374683380126953,-123.85585021972656,36.961971282958984,-0.13264015316963196,0.2823987901210785,0.9313390254974365,0.187790185213089
12,upperarm_r,-55.068748474121094,131.31704711914062,62.07350540161133,0.06194020435214043,0.4123307466506958,-0.7862548232078552,0.4560154378414154
13,calf_l,-1.1981326341629028,0.11003181338310242,0.07144738733768463,0.0027584717608988285,0.11005060374736786,-0.0409504659473896,0.9930782914161682
13,calf_r,-1.1981717348098755,-0.110120490193367,0.07152377814054489,-0.002760750474408269,0.11005011200904846,0.04094955697655678,0.9930782914161682
13,clavicle_l,-25.799095153808594,2.1814069747924805,0.9480226635932922,0.0071337572298944,0.09844670444726944,-0.0030381721444427967,0.9951121211051941
13,clavicle_r,-25.796794891357422,-2.1819727420806885,0.9475919604301453,-0.007135986816138029,0.0984388068318367,0.003037970047444105,0.9951128959655762
13,foot_l,1.4035022258758545,-0.08956317603588104,-0.023924998939037323,-0.0007850668043829501,7.538442150689662e-05,-0.0459105521440506,0.9989452362060547
13,foot_r,1.4035165309906006,0.08950198441743851,-0.023823650553822517,0.0007821207400411367,7.498815830331296e-05,0.04591149464249611,0.9989452362060547
13,hand_l,102.70040130615234,-23.80182647705078,212.78575134277344,0.8985283970832825,-0.09739992767572403,-0.3843131363391876,0.18831729888916016
13,hand_r,101.30570983886719,65.46941375732422,217.49302673339844,-0.8874645829200745,-0.18384967744350433,0.405030757188797,0.12064873427152634
13,head,0.047976523637771606,0.7066832184791565,-2.0613551139831543,0.002489088336005807,0.015622179955244064,-3.879374708048999e-05,0.9998748898506165
13,lowerarm_l,64.43043518066406,-15.538620948791504,-5.4930267333984375,-0.2061970829963684,-0.19653324782848358,0.9531635642051697,0.10166964679956436
13,lowerarm_r,89.36294555664062,42.91622543334961,10.584941864013672,0.35040244460105896,-0.21747593581676483,-0.8607640862464905,0.29834145307540894
13,neck,-19.36720848083496,1.3226943016052246,-0.2792835235595703,0.004279259126633406,0.0756089985370636,-0.001569311018101871,0.9971272349357605
13,pelvis,6.112976551055908,1.621942465135362e-05,-1.6939878463745117,-1.938579998750356e-07,-0.02936398983001709,4.055095530475228e-07,0.9995688796043396
13,root,0.0,0.0,0.0,-2.1139658201718703e-07,-5.7790373375610216e-08,1.0658141036401503e-14,1.0
13,spine_01,-1.4737136363983154,3.6088746128370985e-05,-1.8550693988800049,-5.668939095926362e-08,0.008233534172177315,8.052398747793177e-09,0.9999661445617676
13,spine_02,-11.003471374511719,-3.939163661925704e-07,-1.322031021118164,-1.7404158825229388e-07,0.04770734906196594,1.8729444661857997e-07,0.9988613724708557
13,thigh_l,19.110322952270508,-1.3210960626602173,-0.09439953416585922,-0.004597201012074947,-0.10174033790826797,-0.029459772631525993,0.9943640828132629
13,thigh_r,19.110185623168945,1.3212214708328247,-0.09440246224403381,0.004597241058945656,-0.10173942148685455,0.02946094237267971,0.9943641424179077
13,upperarm_l,14.374683380126953,-123.85585021972656,36.961971282958984,-0.13264015316963196,0.2823987901210785,0.9313390254974365,0.187790185213089
13,upperarm_r,-55.068748474121094,131.31704711914062,62.07350540161133,0.06194020435214043,0.4123307466506958,-0.7862548232078552,0.4560154378414154
14,calf_l,-1.1981326341629028,0.11003181338310242,0.07144738733768463,0.0027584717608988285,0.11005060374736786,-0.0409504659473896,0.9930782914161682
14,calf_r,-1.1981717348098755,-0.110120490193367,0.07152377814054489,-0.002760750474408269,0.11005011200904846,0.04094955697655678,0.9930782914161682
14,clavicle_l,-25.799095153808594,2.1814069747924805,0.9480226635932922,0.0071337572298944,0.09844670444726944,-0.0030381721444427967,0.9951121211051941
14,clavicle_r,-25.796794891357422,-2.1819727420806885,0.9475919604301453,-0.007135986816138029,0.0984388068318367,0.003037970047444105,0.9951128959655762
14,foot_l,1.4035022258758545,-0.08956317603588104,-0.023924998939037323,-0.0007850668043829501,7.538442150689662e-05,-0.0459105521440506,0.9989452362060547
14,foot_r,1.4035165309906006,0.08950198441743851,-0.023823650553822517,0.0007821207400411367,7.498815830331296e-05,0.04591149464249611,0.9989452362060547
14,hand_l,102.70040130615234,-23.80182647705078,212.78575134277344,0.8985283970832825,-0.09739992767572403,-0.3843131363391876,0.18831729888916016
14,hand_r,101.30570983886719,65.46941375732422,217.49302673339844,-0.8874645829200745,-0.18384967744350433,0.405030757188797,0.12064873427152634
14,head,0.047976523637771606,0.7066832184791565,-2.0613551139831543,0.002489088336005807,0.015622179955244064,-3.879374708048999e-05,0.9998748898506165
14,lowerarm_l,64.43043518066406,-15.538620948791504,-5.4930267333984375,-0.2061970829963684,-0.19653324782848358,0.9531635642051697,0.10166964679956436
14,lowerarm_r,89.36294555664062,42.91622543334961,10.584941864013672,0.35040244460105896,-0.21747593581676483,-0.8607640862464905,0.29834145307540894
14,neck,-19.36720848083496,1.3226943016052246,-0.2792835235595703,0.004279259126633406,0.0756089985370636,-0.001569311018101871,0.9971272349357605
14,pelvis,6.112976551055908,1.621942465135362e-05,-1.6939878463745117,-1.938579998750356e-07,-0.02936398983001709,4.055095530475228e-07,0.9995688796043396
14,root,0.0,0.0,0.0,-2.1139658201718703e-07,-5.7790373375610216e-08,1.0658141036401503e-14,1.0
14,spine_01,-1.4737136363983154,3.6088746128370985e-05,-1.8550693988800049,-5.668939095926362e-08,0.008233534172177315,8.052398747793177e-09,0.9999661445617676
14,spine_02,-11.003471374511719,-3.939163661925704e-07,-1.322031021118164,-1.7404158825229388e-07,0.04770734906196594,1.8729444661857997e-07,0.9988613724708557
14,thigh_l,19.110322952270508,-1.3210960626602173,-0.09439953416585922,-0.004597201012074947,-0.10174033790826797,-0.029459772631525993,0.9943640828132629
14,thigh_r,19.110185623168945,1.3212214708328247,-0.09440246224403381,0.004597241058945656,-0.10173942148685455,0.02946094237267971,0.9943641424179077
14,upperarm_l,14.374683380126953,-123.85585021972656,36.961971282958984,-0.13264015316963196,0.2823987901210785,0.9313390254974365,0.187790185213089
14,upperarm_r,-55.068748474121094,131.31704711914062,62.07350540161133,0.06194020435214043,0.4123307466506958,-0.7862548232078552,0.4560154378414154
15,calf_l,-1.1981326341629028,0.11003181338310242,0.07144738733768463,0.0027584717608988285,0.11005060374736786,-0.0409504659473896,0.9930782914161682
15,calf_r,-1.1981717348098755,-0.110120490193367,0.07152377814054489,-0.002760750474408269,0.11005011200904846,0.04094955697655678,0.9930782914161682
15,clavicle_l,-25.799095153808594,2.1814069747924805,0.9480226635932922,0.0071337572298944,0.09844670444726944,-0.0030381721444427967,0.9951121211051941
